,sentence_id,word_len,word
4454,241,3,way
4455,248,2,We
4456,248,5,often
4457,248,5,think
4458,248,2,of
4459,248,9,ourselves
4460,248,2,as
4461,248,3,the
4462,248,9,inventors
4463,248,3,but
4464,248,2,we
4465,248,5,often
4466,248,4,take
4467,248,3,for
4468,248,7,granted
4469,248,3,the
4470,248,6,simple
4471,248,5,tools
4472,248,2,we
4473,248,5,would
4474,248,2,be
4475,248,8,helpless
4476,248,7,without
4477,249,3,You
4478,249,5,could
4479,249,6,always
4480,249,4,find
4481,249,3,the
4482,249,9,capillary
4483,249,3,pen
4484,249,7,stabbed
4485,249,4,into
4486,249,3,the
4487,249,5,giant
4488,249,4,mess
4489,249,2,of
4490,249,1,a
4491,249,3,bun
4492,249,4,that
4493,249,3,she
4494,249,4,kept
4495,249,3,her
4496,249,4,hair
4497,249,2,as
4498,249,2,if
4499,249,2,it
4500,249,3,had
4501,249,5,grown
4502,249,2,to
4503,249,2,be
4504,249,4,part
4505,249,2,of
4506,249,3,her
4507,252,6,Either
4508,252,3,she
4509,252,3,was
4510,252,1,a
4511,252,5,messy
4512,252,6,writer
4513,252,2,or
4514,252,3,she
4515,252,5,wrote
4516,252,4,more
4517,252,4,then
4518,252,1,a
4519,252,5,dozen
4520,252,8,"scribes,"
4521,252,2,my
4522,252,3,bet
4523,252,3,was
4524,252,2,on
4525,252,3,the
4526,252,6,latter
4527,255,4,With
4528,255,8,positive
4529,255,6,though
4530,255,3,you
4531,255,4,will
4532,255,6,always
4533,255,4,find
4534,255,8,negative
4535,268,4,Near
4536,268,3,the
4537,268,3,end
4538,268,2,of
4539,268,9,Heather’s
4540,268,9,sixteenth
4541,268,4,year
4542,268,3,she
4543,268,3,had
4544,268,9,published
4545,268,7,another
4546,268,5,three
4547,268,7,"papers,"
4548,268,3,one
4549,268,2,on
4550,268,3,the
4551,268,9,evolution
4552,268,2,of
4553,268,3,the
4554,268,5,North
4555,268,5,Shore
4556,268,10,"upheavals,"
4557,268,3,and
4558,268,3,two
4559,268,2,on
4560,268,3,the
4561,268,8,cultural
4562,268,12,significance
4563,268,2,of
4564,268,4,life
4565,268,3,and
4566,268,3,the
4567,268,8,cultural
4568,268,12,significance
4569,268,2,of
4570,268,5,death
4571,268,5,under
4572,268,3,the
4573,268,9,pseudonym
4574,244,3,was
4575,244,4,most
4576,244,8,"excited,"
4577,244,6,needed
4578,244,2,no
4579,244,3,ink
4580,244,3,pot
4581,244,3,and
4582,244,5,could
4583,244,2,be
4584,244,8,refilled
4585,244,4,with
4586,244,1,a
4587,244,6,steady
4588,244,4,hand
4589,247,1,A
4590,247,5,quill
4591,247,3,pen
4592,247,4,that
4593,247,4,made
4594,247,6,little
4595,247,2,to
4596,247,2,no
4597,247,4,mess
4598,247,3,and
4599,247,5,could
4600,247,2,be
4601,247,5,taken
4602,247,8,anywhere
4603,247,3,and
4604,247,2,in
4605,247,2,so
4606,247,8,creating
4607,247,4,this
4608,247,6,simple
4609,247,9,invention
4610,247,2,he
4611,247,7,allowed
4612,247,3,all
4613,247,2,of
4614,247,2,us
4615,247,2,to
4616,247,2,do
4617,247,3,our
4618,247,4,jobs
4619,247,7,cleaner
4620,247,3,and
4621,247,7,quicker
4622,250,2,On
4623,250,3,her
4624,250,4,slow
4625,250,4,days
4626,250,3,she
4627,250,8,refilled
4628,250,3,the
4629,250,3,pen
4630,250,7,several
4631,250,5,times
4632,261,8,Counting
4633,261,6,myself
4634,261,5,lucky
4635,261,1,I
4636,261,3,put
4637,261,2,on
4638,261,2,an
4639,261,4,"act,"
4640,261,4,fore
4641,261,4,just
4642,261,3,two
4643,261,4,days
4644,261,5,hence
4645,261,1,a
4646,261,5,quite
4647,261,5,nasty
4648,261,6,letter
4649,261,4,from
4650,261,3,the
4651,261,5,Board
4652,261,7,arrived
4653,261,7,stating
4654,261,4,they
4655,261,5,would
4656,261,3,cut
4657,261,2,my
4658,261,8,research
4659,261,7,funding
4660,261,2,if
4661,261,1,I
4662,261,3,did
4663,261,3,not
4664,261,4,heed
4665,261,5,their
4666,261,7,demands
4667,264,2,It
4668,264,3,was
4669,264,3,not
4670,264,5,until
4671,264,1,I
4672,264,8,informed
4673,264,3,the
4674,264,5,Board
4675,264,2,of
4676,264,2,my
4677,264,7,funding
4678,264,6,change
4679,264,4,that
4680,264,4,they
4681,264,11,practically
4682,264,6,begged
4683,264,2,me
4684,264,3,not
4685,264,2,to
4686,264,6,"leave,"
4687,264,4,even
4688,264,8,offering
4689,264,2,me
4690,264,1,a
4691,264,4,seat
4692,264,2,on
4693,264,5,their
4694,264,8,precious
4695,264,5,board
4696,270,3,The
4697,270,6,latter
4698,270,3,two
4699,270,3,had
4700,270,6,raised
4701,270,1,a
4702,270,5,brief
4703,270,6,outcry
4704,270,4,from
4705,270,8,theology
4706,270,8,scholars
4707,270,5,about
4708,245,2,of
4709,245,4,this
4710,245,9,invention
4711,245,3,was
4712,245,3,the
4713,245,4,sign
4714,245,2,of
4715,245,1,a
4716,245,4,true
4717,245,6,genius
4718,256,3,The
4719,256,10,Scientific
4720,256,5,Board
4721,256,4,knew
4722,256,1,I
4723,256,3,was
4724,256,8,allowing
4725,256,3,her
4726,256,7,lessons
4727,256,4,from
4728,256,3,the
4729,256,4,most
4730,256,7,learned
4731,256,4,"men,"
4732,256,3,and
4733,256,6,tutors
4734,256,2,of
4735,256,3,her
4736,256,5,every
4737,256,6,desire
4738,265,5,Hasty
4739,265,3,had
4740,265,4,they
4741,265,4,been
4742,265,2,in
4743,265,5,their
4744,265,9,judgments
4745,265,2,of
4746,265,2,my
4747,265,4,want
4748,265,2,to
4749,265,6,expand
4750,265,2,my
4751,265,11,"daughter’s,"
4752,265,2,or
4753,265,7,"rather,"
4754,265,6,ward’s
4755,265,4,mind
4756,273,6,Mostly
4757,273,8,composed
4758,273,2,of
4759,273,9,questions
4760,273,2,or
4761,273,6,praise
4762,273,3,for
4763,273,3,her
4764,273,4,work
4765,273,4,with
4766,273,3,the
4767,273,10,occasional
4768,273,8,scathing
4769,273,6,letter
4770,273,4,from
4771,273,4,some
4772,273,7,bruised
4773,273,3,ego
4774,276,1,I
4775,276,6,myself
4776,276,3,had
4777,276,8,received
4778,276,1,a
4779,276,7,similar
4780,276,6,letter
4781,276,4,only
4782,276,1,a
4783,276,3,day
4784,276,8,previous
4785,276,3,and
4786,276,4,sent
4787,276,2,my
4788,276,12,confirmation
4789,276,5,reply
4790,284,1,I
4791,284,4,want
4792,284,3,you
4793,284,2,to
4794,284,10,understand
4795,284,3,how
4796,284,5,smart
4797,284,1,I
4798,284,3,"am,"
4799,284,3,for
4800,284,4,when
4801,284,1,I
4802,284,4,tell
4803,284,3,you
4804,284,4,that
4805,284,2,my
4806,284,4,mind
4807,284,5,pales
4808,284,2,in
4809,284,10,comparison
4810,284,2,to
4811,284,4,hers
4812,284,2,it
4813,284,4,does
4814,284,3,not
4815,284,4,pass
4816,284,7,lightly
4817,284,2,by
4818,285,3,For
4819,285,3,the
4820,285,4,past
4821,285,4,year
4822,285,3,she
4823,285,3,has
4824,285,6,gained
4825,285,2,in
4826,285,2,so
4827,285,4,much
4828,285,12,intelligence
4829,285,4,that
4830,285,2,my
4831,285,8,thoughts
4832,285,4,when
4833,285,5,lined
4834,285,2,up
4835,285,6,beside
4836,285,4,hers
4837,285,4,look
4838,285,2,as
4839,285,2,if
4840,285,1,I
4841,254,3,the
4842,254,6,people
4843,254,1,I
4844,254,4,knew
4845,257,4,They
4846,257,7,frowned
4847,257,4,upon
4848,257,2,my
4849,257,9,‘humoring
4850,257,3,the
4851,257,5,girls
4852,257,7,flights
4853,257,2,of
4854,257,6,fancy’
4855,260,4,Here
4856,260,4,this
4857,260,9,continent
4858,260,2,of
4859,260,8,politics
4860,260,5,often
4861,260,5,drove
4862,260,3,any
4863,260,5,"idea,"
4864,260,3,and
4865,260,4,this
4866,260,3,was
4867,260,7,perfect
4868,260,5,truth
4869,259,10,questioned
4870,262,7,Unknown
4871,262,2,to
4872,262,3,the
4873,262,12,conservative
4874,262,11,regressives
4875,262,1,I
4876,262,3,had
4877,262,6,signed
4878,262,8,research
4879,262,9,contracts
4880,262,4,with
4881,262,1,a
4882,262,5,joint
4883,262,8,Japanese
4884,262,3,and
4885,262,6,Middle
4886,262,7,Eastern
4887,262,8,partners
4888,262,3,not
4889,262,1,a
4890,262,4,week
4891,262,6,before
4892,262,5,their
4893,262,7,demands
4894,262,2,in
4895,262,12,anticipation
4896,262,2,of
4897,262,5,their
4898,262,4,very
4899,262,7,threats
4900,263,2,My
4901,263,3,new
4902,263,7,backers
4903,263,5,cared
4904,263,6,little
4905,263,3,for
4906,263,3,the
4907,263,8,politics
4908,263,4,over
4909,263,4,seas
4910,263,7,wanting
4911,263,4,only
4912,263,3,the
4913,263,4,pure
4914,263,8,research
4915,263,3,and
4916,263,3,not
4917,263,4,some
4918,263,9,trustee’s
4919,263,5,dated
4920,263,7,opinion
4921,266,1,I
4922,266,6,agreed
4923,266,2,to
4924,266,4,stay
4925,266,2,in
4926,266,3,the
4927,266,4,area
4928,266,3,and
4929,266,5,serve
4930,266,2,on
4931,266,3,the
4932,266,5,Board
4933,266,3,but
4934,266,9,continued
4935,266,2,my
4936,266,13,international
4937,266,11,investments
4938,267,4,With
4939,267,2,no
4940,267,5,Board
4941,267,7,looking
4942,267,4,over
4943,267,2,my
4944,267,8,shoulder
4945,267,1,I
4946,267,3,was
4947,267,2,of
4948,267,4,free
4949,267,6,"reign,"
4950,267,3,and
4951,267,5,found
4952,267,2,my
4953,267,7,flights
4954,267,2,of
4955,267,5,fancy
4956,267,10,encouraged
4957,269,7,Abraham
4958,269,9,Cornelius
4959,269,8,Emmanuel
4960,272,7,Abraham
4961,272,9,Cornelius
4962,272,9,"Emmanuel,"
4963,272,2,it
4964,272,3,was
4965,272,3,not
4966,272,3,odd
4967,272,2,to
4968,272,7,receive
4969,272,7,letters
4970,272,3,for
4971,272,3,her
4972,272,10,"pseudonym,"
4973,272,4,that
4974,272,3,the
4975,272,7,tension
4976,272,6,became
4977,272,8,palpable
4978,274,4,This
4979,274,4,time
4980,274,2,it
4981,274,3,was
4982,274,2,of
4983,274,1,a
4984,274,4,more
4985,274,8,specific
4986,274,7,"nature,"
4987,274,3,the
4988,274,10,Scientific
4989,274,5,Board
4990,274,3,had
4991,274,7,invited
4992,274,3,him
4993,274,2,to
4994,274,5,their
4995,274,6,yearly
4996,274,10,Scientific
4997,274,5,World
4998,274,10,Conference
4999,275,2,To
5000,275,8,"discuss,"
5001,268,2,of
5002,268,2,Dr
5003,279,1,I
5004,279,3,had
5005,279,4,help
5006,279,3,her
5007,279,3,set
5008,279,2,up
5009,279,3,the
5010,279,7,privacy
5011,279,3,net
5012,279,3,and
5013,279,9,pseudonym
5014,279,4,even
5015,279,6,buying
5016,279,3,her
5017,279,1,a
5018,279,5,small
5019,279,9,furnished
5020,279,4,flat
5021,279,6,inside
5022,279,3,the
5023,279,6,middle
5024,279,5,class
5025,279,7,quarter
5026,279,4,that
5027,279,3,she
5028,279,5,could
5029,279,5,claim
5030,279,3,was
5031,279,3,her
5032,279,5,alter
5033,279,5,ego’s
5034,279,4,home
5035,280,2,It
5036,280,3,was
5037,280,3,not
5038,280,5,until
5039,280,4,they
5040,280,4,were
5041,280,7,calling
5042,280,4,upon
5043,280,3,her
5044,280,2,to
5045,280,3,act
5046,280,2,as
5047,280,1,a
5048,280,5,judge
5049,280,2,on
5050,280,3,the
5051,280,4,most
5052,280,8,renowned
5053,280,5,panel
5054,280,2,in
5055,280,3,the
5056,280,9,civilized
5057,280,5,world
5058,280,4,that
5059,280,2,it
5060,280,7,finally
5061,280,6,struck
5062,280,2,me
5063,280,3,how
5064,280,5,smart
5065,280,3,she
5066,280,8,actually
5067,280,3,was
5068,283,1,I
5069,283,4,have
5070,283,8,recorded
5071,283,4,well
5072,283,3,off
5073,283,3,the
5074,283,6,charts
5075,283,2,in
5076,283,6,almost
5077,283,3,all
5078,283,5,areas
5079,283,2,of
5080,283,9,knowledge
5081,286,5,Never
5082,286,4,have
5083,286,1,I
5084,286,4,seen
5085,286,7,someone
5086,286,10,assimilate
5087,286,9,knowledge
5088,286,4,like
5089,286,3,her
5090,289,2,At
5091,289,9,seventeen
5092,289,3,and
5093,289,1,a
5094,289,5,month
5095,289,3,she
5096,289,8,attended
5097,289,3,her
5098,289,7,"father,"
5099,289,3,"me,"
5100,289,2,to
5101,289,3,the
5102,289,5,World
5103,289,10,Scientific
5104,289,10,Convention
5105,302,2,By
5106,302,3,the
5107,302,4,time
5108,302,3,she
5109,302,3,was
5110,302,4,once
5111,302,5,again
5112,302,6,seated
5113,302,3,she
5114,302,3,had
5115,302,3,the
5116,302,7,council
5117,302,10,grudgingly
5118,302,8,agreeing
5119,302,2,to
5120,302,5,allow
5121,302,3,her
5122,302,2,to
5123,302,11,participate
5124,302,3,and
5125,302,3,the
5126,302,10,attendee’s
5127,302,8,applause
5128,303,4,With
5129,303,6,little
5130,303,4,more
5131,303,4,than
5132,303,1,a
5133,303,4,fuss
5134,270,3,the
5135,270,6,direct
5136,270,4,line
5137,270,2,of
5138,270,10,comparison
5139,270,2,to
5140,270,5,faith
5141,270,3,and
5142,270,7,science
5143,271,2,It
5144,271,3,was
5145,271,3,not
5146,271,5,until
5147,271,3,her
5148,271,11,seventeenth
5149,271,8,birthday
5150,271,4,when
5151,271,3,she
5152,271,8,received
5153,271,1,a
5154,271,6,letter
5155,271,3,for
5156,271,2,Dr
5157,278,9,Abraham’s
5158,278,7,letters
5159,278,4,were
5160,278,6,routed
5161,278,7,through
5162,278,1,a
5163,278,5,shell
5164,278,7,address
5165,278,2,in
5166,278,4,town
5167,278,3,and
5168,278,4,then
5169,278,9,forwarded
5170,278,2,to
5171,278,2,my
5172,278,7,address
5173,278,2,to
5174,278,4,keep
5175,278,9,Heather’s
5176,278,7,persona
5177,278,6,secret
5178,31,0,
5179,293,3,The
5180,293,8,audience
5181,293,2,of
5182,293,9,attending
5183,293,13,international
5184,293,10,scientists
5185,293,3,was
5186,293,5,awash
5187,293,2,in
5188,293,6,mumble
5189,293,3,din
5190,293,2,of
5191,293,9,confusion
5192,293,3,and
5193,293,12,anticipation
5194,293,2,of
5195,293,4,this
5196,293,9,unfolding
5197,293,5,drama
5198,294,5,Never
5199,294,3,had
5200,294,7,science
5201,294,7,stroked
5202,294,3,the
5203,294,7,scandal
5204,294,4,with
5205,294,5,drama
5206,294,4,such
5207,294,2,as
5208,294,4,this
5209,297,3,The
5210,297,4,good
5211,297,6,doctor
5212,297,4,came
5213,297,2,in
5214,297,4,high
5215,297,7,acclaim
5216,297,2,in
5217,297,3,the
5218,297,3,few
5219,297,5,short
5220,297,5,years
5221,297,5,after
5222,297,2,he
5223,297,8,appeared
5224,297,2,on
5225,297,3,the
5226,297,5,scene
5227,300,8,Coloring
5228,300,3,her
5229,300,11,explanation
5230,300,4,with
5231,300,8,examples
5232,300,2,of
5233,300,3,her
5234,300,10,experience
5235,300,3,and
5236,300,4,deep
5237,300,9,knowledge
5238,300,3,she
5239,300,4,soon
5240,300,3,had
5241,300,3,the
5242,300,4,room
5243,300,4,once
5244,300,5,again
5245,300,10,captivated
5246,300,2,in
5247,300,3,the
5248,300,5,sound
5249,300,8,theories
5250,300,3,and
5251,300,7,studies
5252,300,2,of
5253,300,2,Dr
5254,306,5,Twice
5255,306,3,she
5256,306,3,had
5257,306,6,played
5258,306,7,devil’s
5259,306,8,advocate
5260,306,2,to
5261,306,1,a
5262,306,5,field
5263,306,2,Dr
5264,307,7,Abraham
5265,307,9,Cornelius
5266,275,7,"debate,"
5267,275,3,and
5268,275,3,act
5269,275,2,on
5270,275,1,a
5271,275,5,panel
5272,275,2,of
5273,275,6,judges
5274,275,4,over
5275,275,1,a
5276,275,5,large
5277,275,5,range
5278,275,2,of
5279,275,8,subjects
5280,277,2,Dr
5281,287,7,Heather
5282,287,3,had
5283,287,4,gone
5284,287,4,from
5285,287,2,my
5286,287,8,daughter
5287,287,2,of
5288,287,8,thirteen
5289,287,2,to
5290,287,1,a
5291,287,7,trusted
5292,287,8,research
5293,287,7,partner
5294,287,2,at
5295,287,10,"seventeen,"
5296,287,4,like
5297,287,3,her
5298,287,10,biological
5299,287,6,father
5300,287,3,had
5301,287,4,once
5302,287,4,been
5303,287,4,long
5304,287,3,ago
5305,296,7,Abraham
5306,296,9,Cornelius
5307,296,10,Emmanuel’s
5308,296,4,work
5309,296,2,in
5310,296,9,"Theology,"
5311,296,8,"Biology,"
5312,296,3,and
5313,296,9,Evolution
5314,296,4,well
5315,304,8,Hundreds
5316,304,2,of
5317,304,9,questions
5318,304,4,were
5319,304,7,fielded
5320,304,3,and
5321,304,3,the
5322,304,5,panel
5323,304,8,returned
5324,304,7,answers
5325,315,5,Faith
5326,315,3,had
5327,315,4,been
5328,315,6,shaken
5329,315,2,to
5330,315,3,its
5331,315,4,very
5332,315,10,foundation
5333,315,2,by
5334,315,4,this
5335,315,4,wisp
5336,315,2,of
5337,315,9,womanhood
5338,316,3,The
5339,316,5,Board
5340,316,3,had
5341,316,5,heard
5342,316,4,this
5343,316,6,theory
5344,316,7,"before,"
5345,316,5,eight
5346,316,5,years
5347,316,6,before
5348,316,2,in
5349,316,5,"fact,"
5350,316,3,and
5351,316,4,then
5352,316,2,it
5353,316,3,had
5354,316,4,been
5355,316,9,presented
5356,316,10,incomplete
5357,316,2,by
5358,316,2,an
5359,316,3,man
5360,316,2,in
5361,316,3,his
5362,316,3,mid
5363,316,7,forties
5364,316,5,still
5365,316,6,unsure
5366,316,5,about
5367,316,3,his
5368,316,7,theorem
5369,319,3,And
5370,319,4,from
5371,319,3,the
5372,319,5,mouth
5373,319,2,of
5374,319,3,the
5375,319,7,shunned
5376,319,5,man’s
5377,319,4,very
5378,319,8,daughter
5379,319,3,the
5380,319,7,theorem
5381,319,3,had
5382,319,4,been
5383,319,9,completed
5384,319,3,and
5385,319,8,appeared
5386,319,8,provable
5387,331,1,A
5388,331,3,few
5389,331,4,went
5390,331,4,back
5391,331,2,to
5392,331,5,their
5393,331,4,labs
5394,331,3,and
5395,331,6,worked
5396,331,5,their
5397,331,6,meager
5398,331,10,intellects
5399,282,1,I
5400,282,2,am
5401,282,1,a
5402,282,7,"genius,"
5403,282,3,let
5404,282,2,us
5405,282,3,not
5406,282,7,"forget,"
5407,282,2,my
5408,282,9,intellect
5409,282,3,has
5410,282,4,been
5411,282,6,tested
5412,282,3,and
5413,282,10,thoroughly
5414,282,8,analyzed
5415,282,2,by
5416,282,3,the
5417,282,4,most
5418,282,5,elite
5419,290,9,Questions
5420,290,3,and
5421,290,5,quiet
5422,290,6,unrest
5423,290,4,were
5424,290,5,thick
5425,290,2,as
5426,290,3,she
5427,290,7,applied
5428,290,7,herself
5429,290,2,to
5430,290,2,Dr
5431,298,6,Before
5432,298,3,the
5433,298,6,unrest
5434,298,4,upon
5435,298,3,the
5436,298,5,Board
5437,298,5,could
5438,298,4,turn
5439,298,2,to
5440,298,2,an
5441,298,8,outright
5442,298,4,riot
5443,298,7,Heather
5444,298,4,Rose
5445,298,4,Post
5446,298,9,"Gardener,"
5447,298,8,Gardener
5448,298,5,being
5449,298,2,my
5450,298,4,last
5451,298,4,name
5452,298,3,she
5453,298,4,took
5454,298,4,when
5455,298,10,officially
5456,298,8,"adopted,"
5457,298,5,stood
5458,298,3,and
5459,298,6,raised
5460,298,3,her
5461,298,4,hand
5462,298,3,for
5463,298,7,silence
5464,299,3,She
5465,299,9,explained
5466,299,2,in
5467,299,1,a
5468,299,5,sweet
5469,299,5,stern
5470,299,5,voice
5471,299,4,what
5472,299,3,she
5473,299,3,had
5474,299,4,done
5475,299,3,and
5476,299,3,why
5477,299,3,she
5478,299,3,had
5479,299,4,done
5480,299,2,it
5481,310,3,She
5482,310,3,did
5483,310,3,not
5484,310,4,stop
5485,310,8,speaking
5486,310,5,after
5487,310,3,she
5488,310,3,had
5489,310,5,begun
5490,311,3,Her
5491,311,6,answer
5492,311,3,was
5493,311,4,long
5494,311,3,and
5495,311,9,seemingly
5496,311,11,"breathless,"
5497,311,3,not
5498,311,4,that
5499,311,6,anyone
5500,311,7,noticed
5501,311,3,her
5502,311,4,near
5503,311,4,lack
5504,311,2,of
5505,311,10,exhalation
5506,311,12,concentrated
5507,311,2,as
5508,311,4,they
5509,311,4,were
5510,311,2,on
5511,311,3,her
5512,311,5,words
5513,323,3,She
5514,323,3,had
5515,323,4,come
5516,323,2,up
5517,323,4,with
5518,323,6,almost
5519,323,2,an
5520,323,9,identical
5521,323,6,theory
5522,323,2,on
5523,323,3,the
5524,323,8,presence
5525,323,2,of
5526,323,1,a
5527,323,4,soul
5528,323,5,after
5529,323,5,death
5530,323,3,and
5531,323,8,improved
5532,285,4,were
5533,285,1,a
5534,285,9,mongoloid
5535,31,0,
5536,291,7,Abraham
5537,291,9,Cornelius
5538,291,10,Emmanuel’s
5539,291,4,seat
5540,292,5,Three
5541,292,2,of
5542,292,3,the
5543,292,10,thirty-two
5544,292,5,Board
5545,292,7,members
5546,292,5,stood
5547,292,2,up
5548,292,2,in
5549,292,7,outrage
5550,292,3,not
5551,292,3,yet
5552,292,9,realizing
5553,292,4,what
5554,292,3,the
5555,292,3,act
5556,292,9,signified
5557,295,4,They
5558,295,4,knew
5559,295,2,of
5560,295,2,Dr
5561,301,7,Abraham
5562,301,9,Cornelius
5563,301,8,Emmanuel
5564,309,3,The
5565,309,4,girl
5566,309,4,that
5567,309,3,was
5568,309,4,just
5569,309,9,seventeen
5570,309,3,was
5571,309,3,the
5572,309,5,first
5573,309,2,to
5574,309,6,answer
5575,309,5,among
5576,309,3,the
5577,309,11,uncertainty
5578,309,2,of
5579,309,3,men
5580,312,4,When
5581,312,3,she
5582,312,3,had
5583,312,8,finished
5584,312,3,and
5585,312,3,sat
5586,312,3,the
5587,312,9,attendees
5588,312,2,in
5589,312,3,the
5590,312,4,room
5591,312,4,sank
5592,312,4,into
5593,312,1,a
5594,312,13,contemplative
5595,312,7,silence
5596,303,4,from
5597,303,1,a
5598,303,3,few
5599,303,7,ruffled
5600,303,8,feathers
5601,303,3,the
5602,303,10,Convention
5603,303,4,went
5604,303,2,on
5605,305,7,Heather
5606,305,6,chimed
5607,305,2,in
5608,305,4,here
5609,305,3,and
5610,305,5,there
5611,305,8,offering
5612,305,10,additional
5613,305,8,thoughts
5614,305,2,or
5615,305,4,even
5616,305,3,the
5617,305,10,occasional
5618,305,8,abstract
5619,305,8,solution
5620,305,2,to
5621,305,1,a
5622,305,7,problem
5623,308,2,It
5624,308,3,was
5625,308,3,not
5626,308,5,until
5627,308,4,very
5628,308,4,late
5629,308,2,in
5630,308,3,the
5631,308,3,day
5632,308,4,that
5633,308,1,a
5634,308,8,question
5635,308,2,of
5636,308,3,the
5637,308,5,force
5638,308,2,of
5639,308,4,life
5640,308,3,and
5641,308,4,soul
5642,308,4,came
5643,308,4,from
5644,308,3,the
5645,308,9,attendees
5646,318,5,Eight
5647,318,5,years
5648,318,6,"later,"
5649,318,1,a
5650,318,6,speech
5651,318,10,unrecorded
5652,318,3,and
5653,318,5,filed
5654,318,4,away
5655,318,4,only
5656,318,2,in
5657,318,3,the
5658,318,5,minds
5659,318,2,of
5660,318,5,those
5661,318,4,that
5662,318,11,entertained
5663,318,3,the
5664,318,5,farce
5665,318,3,had
5666,318,10,resurfaced
5667,326,2,To
5668,326,2,be
5669,326,6,honest
5670,326,1,I
5671,326,2,do
5672,326,3,not
5673,326,5,think
5674,326,3,any
5675,326,2,of
5676,326,2,us
5677,326,4,were
5678,326,8,thinking
5679,326,2,of
5680,326,4,much
5681,326,4,more
5682,326,5,after
5683,326,3,she
5684,326,3,had
5685,326,5,spoke
5686,335,1,A
5687,335,5,chill
5688,335,4,like
5689,335,4,that
5690,335,2,of
5691,335,11,discovering
5692,335,1,a
5693,335,6,corner
5694,335,2,in
5695,335,4,thin
5696,335,3,air
5697,335,4,that
5698,335,6,looked
5699,335,6,around
5700,335,3,the
5701,335,4,side
5702,335,2,of
5703,335,7,reality
5704,335,3,and
5705,335,4,into
5706,335,5,truth
5707,336,3,One
5708,336,4,"man,"
5709,336,3,who
5710,336,5,years
5711,336,5,later
5712,336,6,hanged
5713,336,7,himself
5714,336,4,when
5715,336,2,an
5716,336,8,accident
5717,336,7,claimed
5718,336,3,his
5719,336,4,"son,"
5720,336,5,wrote
5721,336,2,in
5722,336,1,a
5723,336,5,paper
5724,336,5,"that,"
5725,336,2,in
5726,336,4,that
5727,336,4,span
5728,336,2,we
5729,336,3,had
5730,307,8,Emmanuel
5731,307,3,was
5732,307,5,known
5733,307,2,to
5734,307,7,support
5735,307,4,just
5736,307,2,to
5737,307,4,show
5738,307,3,her
5739,307,7,ability
5740,307,2,to
5741,307,6,reason
5742,313,3,The
5743,313,6,speech
5744,313,3,had
5745,313,3,not
5746,313,8,startled
5747,313,2,or
5748,313,7,angered
5749,313,4,them
5750,314,3,Her
5751,314,9,reasoning
5752,314,3,had
5753,314,4,done
5754,314,4,what
5755,314,8,everyone
5756,314,3,had
5757,314,7,feared;
5758,314,2,it
5759,314,4,made
5760,314,4,them
5761,314,10,reconsider
5762,314,3,all
5763,314,4,that
5764,314,4,they
5765,314,4,knew
5766,314,2,on
5767,314,3,the
5768,314,9,condition
5769,314,2,of
5770,314,1,a
5771,314,3,new
5772,314,3,and
5773,314,8,rational
5774,314,11,explanation
5775,317,4,They
5776,317,3,had
5777,317,6,thrown
5778,317,3,him
5779,317,3,out
5780,317,2,of
5781,317,3,the
5782,317,10,fellowship
5783,317,3,and
5784,317,5,drove
5785,317,3,him
5786,317,2,to
5787,317,7,poverty
5788,317,2,in
5789,317,5,their
5790,317,7,outrage
5791,31,0,
5792,321,1,I
5793,321,3,was
5794,321,7,shocked
5795,321,6,beyond
5796,321,6,"words,"
5797,321,5,there
5798,321,3,was
5799,321,2,no
5800,321,3,way
5801,321,4,that
5802,321,3,she
5803,321,5,could
5804,321,4,have
5805,321,5,known
5806,321,4,what
5807,321,3,her
5808,321,6,father
5809,321,3,had
5810,321,4,said
5811,321,4,that
5812,321,3,day
5813,321,5,eight
5814,321,5,years
5815,321,4,"ago,"
5816,321,3,and
5817,321,2,no
5818,321,3,way
5819,321,4,that
5820,321,3,she
5821,321,5,could
5822,321,4,have
5823,321,7,learned
5824,321,2,of
5825,321,2,it
5826,321,4,from
5827,321,6,anyone
5828,321,4,else
5829,322,2,It
5830,322,3,had
5831,322,3,not
5832,322,4,been
5833,322,8,recorded
5834,322,2,by
5835,322,6,anyone
5836,322,1,I
5837,322,5,"knew,"
5838,322,3,and
5839,322,3,was
5840,322,9,certainly
5841,322,3,not
5842,322,2,in
5843,322,2,my
5844,322,7,library
5845,325,3,The
5846,325,10,conference
5847,325,5,ended
5848,325,7,shortly
5849,325,6,"after,"
5850,325,4,only
5851,325,1,a
5852,325,3,few
5853,325,9,questions
5854,325,5,asked
5855,325,5,after
5856,325,3,the
5857,325,8,evidence
5858,325,2,of
5859,325,1,a
5860,325,4,soul
5861,325,6,speech
5862,328,4,Most
5863,328,5,tried
5864,323,4,upon
5865,323,2,it
5866,323,3,one
5867,323,7,hundred
5868,323,4,fold
5869,324,2,So
5870,324,10,convincing
5871,324,3,was
5872,324,3,her
5873,324,6,"point,"
5874,324,3,the
5875,324,9,attendees
5876,324,6,looked
5877,324,9,wistfully
5878,324,2,at
5879,324,3,the
5880,324,5,doors
5881,324,2,of
5882,324,3,the
5883,324,10,conference
5884,324,5,"room,"
5885,324,2,as
5886,324,2,if
5887,324,7,anxious
5888,324,2,to
5889,324,5,leave
5890,324,3,and
5891,324,7,attempt
5892,324,2,to
5893,324,4,test
5894,324,4,this
